id,problem,solution,answer,difficulty,topic,difficulty_score,source_dataset
deepmath_8.5_25,"Determine whether the following equality holds:
\[ \int_{B(0,2)} (xy^2+y^2z) \, d\mu(x,y,z) = \int_{B(0,1)} (xy^2+y^2z) \sqrt{x^2+y^2+z^2} \, d\lambda_3(x,y,z) \] 
where \( \mu(E) = \int_{E \cap B(0,1)} \sqrt{x^2+y^2+z^2} \, d\lambda_3(x,y,z) \) for any measurable set \( E \subset \mathbb{R}^3 \), and \( \lambda_3 \) is the Lebesgue measure in \( \mathbb{R}^3 \).","Topic: Mathematics -> Calculus -> Integral Calculus -> Techniques of Integration -> Multi-variable, Difficulty: 8.5",Yes,8.5,Mathematics -> Calculus -> Integral Calculus -> Techniques of Integration -> Multi-variable,8.5,deepmath
deepmath_8.5_26,Let \( \mathcal{F} \) be the family of holomorphic functions that map the open unit disc to itself and vanish at the origin along with their first three derivatives. Find \( \sup_{f \in \mathcal{F}} |f(1/2)| \).,"Topic: Mathematics -> Calculus -> Differential Calculus -> Applications of Derivatives, Difficulty: 8.5",\dfrac{1}{16},8.5,Mathematics -> Calculus -> Differential Calculus -> Applications of Derivatives,8.5,deepmath
deepmath_8.5_27,"Determine whether the set \( A = \{\sqrt{2}\sin(\sqrt{n^2+a} \pi x)\}_{n=1}^\infty \), where \( a \) is a positive real number, is a Riesz basis for \( L^2(0,1) \).","Topic: Mathematics -> Other, Difficulty: 8.5",Yes,8.5,Mathematics -> Other,8.5,deepmath
deepmath_8.5_28,"Find the infimum of the set \( \{ \lambda \in \mathbb{R} : x^2y'' - 3xy' - \lambda y = 0, \lim_{x \to \infty} y(x) = 0 \} \). Assume \( x > 0 \) and use the substitution \( x = e^t \) to solve the differential equation.","Topic: Mathematics -> Differential Equations -> Ordinary Differential Equations (ODEs), Difficulty: 8.5",0,8.5,Mathematics -> Differential Equations -> Ordinary Differential Equations (ODEs),8.5,deepmath
deepmath_8.5_29,Compute the number of intersection points between $\mathbb{R}P^2$ and $\mathbb{C}P^1$ in $\mathbb{C}P^2$. Consider $\mathbb{R}P^2 = \{ [x_0:y_0:z_0] \mid x_i \in \mathbb{R} \}$ and $\mathbb{C}P^1 = \{ [z_0:z_1:z_2] \mid a_0 z_0 + a_1 z_1 + a_2 z_2 = 0 \}$ where $a_i \in \mathbb{C}$. Determine the number of points satisfying $a_0 x_0 + a_1 x_1 + a_2 x_2 = 0$ with $x_i \in \mathbb{R}$. Provide the number of such intersection points.,"Topic: Mathematics -> Geometry -> Differential Geometry -> Manifolds, Difficulty: 8.5",1,8.5,Mathematics -> Geometry -> Differential Geometry -> Manifolds,8.5,deepmath
deepmath_8.5_30,"Is it possible to construct a random vector \( X: [0,1] \rightarrow \mathbb{R}^2 \) such that its distribution is a given probability measure \( \mu \) on \( \mathbb{R}^2 \), and for any Borel subset \( A \) of \( \mathbb{R}^2 \), the following condition holds:
\[ \text{Meas}\{\omega \in [0,1]: X(\omega) \in A\} = \mu(A), \]
where \( \text{Meas} \) denotes the Lebesgue measure on \( [0,1] \)?","Topic: Mathematics -> Discrete Mathematics -> Logic, Difficulty: 8.5",Yes,8.5,Mathematics -> Discrete Mathematics -> Logic,8.5,deepmath
deepmath_8.5_31,"Do there exist pairwise distinct sequences \(x_n\) in \(\mathbb{R}^2\) that converge monotonically to a limit \(x\) in the sense that for every open connected neighborhood \(U\) of \(x\), if \(x_{n_0} \in U\) and \(n > n_0\), then \(x_n \in U\)?","Topic: Mathematics -> Precalculus -> Limits, Difficulty: 8.5",Yes,8.5,Mathematics -> Precalculus -> Limits,8.5,deepmath
deepmath_8.5_32,Let $X$ be a compact Hausdorff space and let $\mathscr{U}$ be an uncountable family of open sets such that $\bigcap\mathscr{U} = \{x\}$ for some $x \in X$. Determine whether $x$ has a local base of cardinality at most $|\mathscr{U}|$. Provide a justification for your answer.,"Topic: Mathematics -> Other, Difficulty: 8.5",Yes,8.5,Mathematics -> Other,8.5,deepmath
deepmath_8.5_33,"Suppose $\Omega_3\subset \mathbb{C}^3$ and $\Omega_2\subset \mathbb{C}^2$ are two domains. Let $g:\Omega_3\to\Omega_2$ be a surjective analytic function and $h:\Omega_2\to\mathbb{C}^2$ be any function. If the composition $f:=h\circ g:\Omega_3\to\mathbb{C}^2$ is analytic, does this imply that $h$ is analytic?","Topic: Mathematics -> Calculus -> Differential Calculus -> Applications of Derivatives, Difficulty: 8.5",Yes,8.5,Mathematics -> Calculus -> Differential Calculus -> Applications of Derivatives,8.5,deepmath
deepmath_8.5_34,"Determine whether there exists a continuous function \( f: \mathbb{R}^2 \to \mathbb{R} \) that cannot be expressed as a finite sum of the form \( f(x,y) = \sum_i g_i(x)h_i(y) \), where \( g_i \) and \( h_i \) are functions of one variable.","Topic: Mathematics -> Other, Difficulty: 8.5",Yes,8.5,Mathematics -> Other,8.5,deepmath
deepmath_8.5_35,"Is it true that every natural number can be extended to a prime number by adding digits? Formally, given a natural number \( n \), does there exist a prime number \( p \) such that \( n \) is a contiguous subsequence of the digits of \( p \)?","Topic: Mathematics -> Number Theory -> Prime Numbers, Difficulty: 8.5",Yes,8.5,Mathematics -> Number Theory -> Prime Numbers,8.5,deepmath
deepmath_8.5_36,"Find all functions \( f: \mathbb{R} \to \mathbb{R} \) that satisfy the equation \[ f(x f(x+y))+f(f(y) f(x+y))=(x+y)^2, \quad \forall x,y \in \mathbb{R}. \]","Topic: Mathematics -> Algebra -> Abstract Algebra -> Other, Difficulty: 8.5",f(x) = x,8.5,Mathematics -> Algebra -> Abstract Algebra -> Other,8.5,deepmath
deepmath_8.5_37,"Let $(E, \mathcal{A}, \mu)$ be a finite measure space and $\{f_n\}$ be a sequence of integrable functions such that for all $\epsilon \in (0, \frac{\sqrt{2}}{2}]$, \[ \lim_{n \to \infty} \mu(\{t : \sup_{k \geq n} |f_k(t) - f(t)| > \epsilon\}) = 0. \] Determine if it follows that \[ \mu(\{t : \lim_{n \to \infty} f_n(t) \neq f(t) \text{ or } \lim_{n \to \infty} f_n(t) \text{ does not exist}\}) = 0. \]","Topic: Mathematics -> Calculus -> Integral Calculus -> Other, Difficulty: 8.5",0,8.5,Mathematics -> Calculus -> Integral Calculus -> Other,8.5,deepmath
deepmath_8.5_38,"Given constants \( C \geq 1 \) and \( \epsilon > 0 \), determine if there exists a number \( N = N(C, \epsilon) \) such that for every set \( S \subseteq S^1 \) with cardinality \( C \), there is a Laurent polynomial \( f(z) = \sum_{n = -N}^N a_n z^n \) satisfying the following conditions:

1. \( f \geq 0 \) on \( S^1 \).
2. \( f(z) \geq 1 \) for each \( z \in S \).
3. \( \|f\|_{L^1} < \epsilon \).","Topic: Mathematics -> Algebra -> Intermediate Algebra -> Complex Numbers, Difficulty: 8.5",Yes,8.5,Mathematics -> Algebra -> Intermediate Algebra -> Complex Numbers,8.5,deepmath
deepmath_8.5_39,"If \( \sigma \) is a nontrivial automorphism of a field \( K \), is the induced automorphism \( \phi \) of \( GL(n,K) \), obtained by applying \( \sigma \) to the entries of matrices in \( GL(n,K) \), necessarily an outer automorphism of \( GL(n,K) \)?","Topic: Mathematics -> Algebra -> Abstract Algebra -> Group Theory, Difficulty: 8.5",Yes,8.5,Mathematics -> Algebra -> Abstract Algebra -> Group Theory,8.5,deepmath
deepmath_8.5_40,"If $\omega$ is a faithful normal state on a von Neumann algebra $R$, and $P_1, P_2, \ldots$ are projection operators in $R$ such that $\omega(P_n) \rightarrow 0$ as $n \rightarrow \infty$, determine whether the $P_n$ must converge to $0$ in the strong operator topology.","Topic: Mathematics -> Algebra -> Abstract Algebra -> Other, Difficulty: 8.5",Yes,8.5,Mathematics -> Algebra -> Abstract Algebra -> Other,8.5,deepmath
deepmath_8.5_41,"Let $G$ be a finite group, and let $\chi$ be a faithful irreducible character of $G$ of degree $d$. Suppose there exists a $d \times d$ unitary matrix $V$ of order $n$ such that $G$ contains a conjugacy class $[g]$ with elements of order $n$ and $\chi([g]) = \text{Trace}(V)$. Determine whether there always exists a faithful irreducible representation $\pi: G \to \text{U}(d)$ with character $\chi$ for which $V$ is in the image of $\pi$. Provide a justification for your answer.","Topic: Mathematics -> Algebra -> Abstract Algebra -> Group Theory, Difficulty: 8.5",No,8.5,Mathematics -> Algebra -> Abstract Algebra -> Group Theory,8.5,deepmath
deepmath_8.5_42,"Suppose $f(x,y)$ is a 2-ary partial recursive function, and the sequence $f_0,f_1,f_2,\ldots$ (where $f_x=\lambda y\centerdot f(x,y)$) includes only finitely many distinct partial recursive functions. Is there a recursive function $r$ such that for all $x$ and $y$, $\phi_{r(x)}(y)=f(x,y)$ and the range of $r$ is finite?","Topic: Mathematics -> Discrete Mathematics -> Algorithms, Difficulty: 8.5",Yes,8.5,Mathematics -> Discrete Mathematics -> Algorithms,8.5,deepmath
deepmath_8.5_43,"Determine the value of \( \lambda \) that maximizes or minimizes the expression \( \psi(\lambda) = \int_{-\infty}^{\infty}\{\Phi(\lambda x)\}^{K}\phi(x)dx \), where \( \Phi() \) and \( \phi() \) are the cumulative distribution function and probability density function of the standard normal distribution, respectively.","Topic: Mathematics -> Applied Mathematics -> Statistics -> Probability -> Other, Difficulty: 8.5",0,8.5,Mathematics -> Applied Mathematics -> Statistics -> Probability -> Other,8.5,deepmath
deepmath_8.5_44,"Determine whether there exists a compact complex manifold in $n$ complex dimensions that is also parallelizable. Specifically, does there exist $n$ holomorphic sections that form a basis for the holomorphic tangent space at every point?","Topic: Mathematics -> Geometry -> Differential Geometry -> Manifolds, Difficulty: 8.5",Yes,8.5,Mathematics -> Geometry -> Differential Geometry -> Manifolds,8.5,deepmath
deepmath_8.5_45,"Determine whether the sequence \((\log(n!) \mod 1)_{n \in \mathbb{N}}\) is dense in the interval \([0,1]\).","Topic: Mathematics -> Algebra -> Intermediate Algebra -> Logarithmic Functions, Difficulty: 8.5",Yes,8.5,Mathematics -> Algebra -> Intermediate Algebra -> Logarithmic Functions,8.5,deepmath
deepmath_8.5_46,"Suppose $K$ is a Killing vector satisfying Killing's equation, $\nabla_bK_a+\nabla_aK_b=0$. Prove that the following identity holds: \[ \nabla_a\nabla_bK_c + \nabla_b\nabla_cK_a + \nabla_c\nabla_aK_b = 0. \]","Topic: Mathematics -> Geometry -> Differential Geometry -> Curvature, Difficulty: 8.5",\nabla_a\nabla_bK_c + \nabla_b\nabla_cK_a + \nabla_c\nabla_aK_b = 0,8.5,Mathematics -> Geometry -> Differential Geometry -> Curvature,8.5,deepmath
deepmath_8.5_47,Find the coefficient \( a_{2^n} \) in the power series expansion of \( \left(\frac{x}{1-x^2}+\frac{3x^3}{1-x^6}+\frac{5x^5}{1-x^{10}}+\frac{7x^7}{1-x^{14}}+\cdots\right)^2 = \sum_{i=0}^{\infty}a_{i}x^i \).,"Topic: Mathematics -> Discrete Mathematics -> Combinatorics, Difficulty: 8.5",8^{n-1},8.5,Mathematics -> Discrete Mathematics -> Combinatorics,8.5,deepmath
deepmath_8.5_48,Can a finitely generated subgroup of infinite order be constructed within a group of homeomorphisms that fix the boundary pointwise of a closed unit disc?,"Topic: Mathematics -> Algebra -> Abstract Algebra -> Group Theory, Difficulty: 8.5",Yes,8.5,Mathematics -> Algebra -> Abstract Algebra -> Group Theory,8.5,deepmath
deepmath_8.5_49,"Can the Gaussian integral be evaluated using complex analysis techniques, such as contour integrals?","Topic: Mathematics -> Other, Difficulty: 8.5",\sqrt{\pi},8.5,Mathematics -> Other,8.5,deepmath
deepmath_8.5_50,"Does there exist a unique probability measure \( \mu: \Sigma \to \mathbb{R} \) such that, when considered as a function from \( \Gamma \) to \( \mathbb{R} \) through Lebesgue integration, \( \mu \) matches the given function?","Topic: Mathematics -> Calculus -> Integral Calculus -> Applications of Integrals, Difficulty: 8.5",Yes,8.5,Mathematics -> Calculus -> Integral Calculus -> Applications of Integrals,8.5,deepmath
deepmath_8.5_51,Let $V$ be a finite-dimensional complex vector space and $G \subset GL(V)$ be a finite group. Consider the quotient variety $V/G$. Determine the codimension of the singular locus in $V/G$.,"Topic: Mathematics -> Geometry -> Differential Geometry -> Manifolds, Difficulty: 8.5",2,8.5,Mathematics -> Geometry -> Differential Geometry -> Manifolds,8.5,deepmath
deepmath_8.5_52,Are all finite simple groups isomorphic to a subgroup of some symmetric group?,"Topic: Mathematics -> Algebra -> Abstract Algebra -> Group Theory, Difficulty: 8.5",Yes,8.5,Mathematics -> Algebra -> Abstract Algebra -> Group Theory,8.5,deepmath
deepmath_8.5_53,"In a category \( \mathbf{C} \), if for an object \( B \) it holds that \( B \times A \cong A \) for all objects \( A \), does this imply that \( B \) is a terminal object?","Topic: Mathematics -> Algebra -> Abstract Algebra -> Other, Difficulty: 8.5",Yes,8.5,Mathematics -> Algebra -> Abstract Algebra -> Other,8.5,deepmath
deepmath_8.5_54,"Let $g$ be a locally integrable function. If $\int_a^b g(t)\,dt=0$ for every $a,b$, can we conclude that $g$ is zero almost everywhere? Provide a justification for your answer.","Topic: Mathematics -> Calculus -> Integral Calculus -> Applications of Integrals, Difficulty: 8.5",Yes,8.5,Mathematics -> Calculus -> Integral Calculus -> Applications of Integrals,8.5,deepmath
deepmath_8.5_55,"Determine whether the function \( f(z) = e^{\frac{1+z}{z-1}} \) can be uniformly approximated by harmonic continuous functions in the unit disc. Specifically, is it true that \( \inf\{||f-u|| : u \text{ is harmonic in the unit disc and continuous on the closed unit disc}\} = 0 \)? The infimum is taken over the interior \( |z|<1 \).","Topic: Mathematics -> Calculus -> Integral Calculus -> Applications of Integrals, Difficulty: 8.5",No,8.5,Mathematics -> Calculus -> Integral Calculus -> Applications of Integrals,8.5,deepmath
deepmath_8.5_56,Determine whether there exists a sequence in a Banach space that converges to the norm of a bounded linear operator.,"Topic: Mathematics -> Calculus -> Differential Calculus -> Applications of Derivatives, Difficulty: 8.5",Yes,8.5,Mathematics -> Calculus -> Differential Calculus -> Applications of Derivatives,8.5,deepmath
deepmath_8.5_57,"Given a non-convex domain $\Omega = (-0.5, 0.5)^2 \backslash [0, 0.5]^2$, determine if the vector field $v = \nabla \times (r^{2/3} \cos(\frac{2}{3}\theta - \frac{\pi}{3}))$ is an example of a vector field $v \in H(curl; \Omega) \cap H(div; \Omega)$ that is not in $H^1(\Omega; \mathbb{R}^2)$ and satisfies $\text{div } v = 0$. Here, $H(curl) = \{v \in L^2(\Omega)^2: \nabla \times v \in L^2(\Omega)\}$ with $\nabla \times v = \partial_1v_2 - \partial_2v_1$, and $H(div) = \{v \in L^2(\Omega)^2: \text{div } v \in L^2(\Omega)\}$ with $\text{div } v = \partial_1v_1 + \partial_2v_2$. Provide justification for your answer.","Topic: Mathematics -> Geometry -> Differential Geometry -> Manifolds, Difficulty: 8.5",Yes,8.5,Mathematics -> Geometry -> Differential Geometry -> Manifolds,8.5,deepmath
deepmath_8.5_58,"If $A$ is a right Artinian subring of a local left Artinian ring $R$, does $A/J(A)$ being a division ring imply that $A$ is a local ring? (where $J(A)$ is the Jacobson radical of $A$)","Topic: Mathematics -> Algebra -> Abstract Algebra -> Ring Theory, Difficulty: 8.5",Yes,8.5,Mathematics -> Algebra -> Abstract Algebra -> Ring Theory,8.5,deepmath
deepmath_8.5_59,Determine the cardinality of the set of all total orders on \(\mathbb{N}\).,"Topic: Mathematics -> Discrete Mathematics -> Combinatorics, Difficulty: 8.5",2^{\aleph_0},8.5,Mathematics -> Discrete Mathematics -> Combinatorics,8.5,deepmath
deepmath_8.5_60,"Determine whether every non-trivial, finite-dimensional, non-associative algebra over an algebraically closed field, such as \( \mathbb{C} \), has zero divisors.","Topic: Mathematics -> Algebra -> Abstract Algebra -> Other, Difficulty: 8.5",Yes,8.5,Mathematics -> Algebra -> Abstract Algebra -> Other,8.5,deepmath
deepmath_8.5_61,"Let $A$ be the set of all algebraic integers, and let $A'$ be the set of all $\alpha \in A$ such that $\frac{\alpha}{p} \not\in A$ for all primes $p$. If $\alpha \in A'$, does it follow that $\alpha^n \in A'$ for all positive integers $n$?","Topic: Mathematics -> Algebra -> Abstract Algebra -> Field Theory, Difficulty: 8.5",No,8.5,Mathematics -> Algebra -> Abstract Algebra -> Field Theory,8.5,deepmath
deepmath_8.5_62,Are there any groups with exponential growth that have faithful Schreier graphs exhibiting polynomial growth?,"Topic: Mathematics -> Algebra -> Abstract Algebra -> Group Theory, Difficulty: 8.5",Yes,8.5,Mathematics -> Algebra -> Abstract Algebra -> Group Theory,8.5,deepmath
deepmath_8.5_63,Determine whether a bounded analytic function can have an unbounded derivative. Provide a yes or no answer.,"Topic: Mathematics -> Calculus -> Differential Calculus -> Derivatives, Difficulty: 8.5",Yes,8.5,Mathematics -> Calculus -> Differential Calculus -> Derivatives,8.5,deepmath
deepmath_8.5_64,"Evaluate the limit \( \lim_{n\to\infty}\frac{\sum_{k=1}^n s_k\mu(k)}{n} \), where \( s_k = 1 + \frac{2\pi k}{\log 2}i \) are the zeros of the Dirichlet eta function and \( \mu(k) \) is the Möbius function. Analyze the convergence and compute the limit.","Topic: Mathematics -> Precalculus -> Limits, Difficulty: 8.5",0,8.5,Mathematics -> Precalculus -> Limits,8.5,deepmath
deepmath_8.5_65,"Determine whether the limit \( \lim_{n \to \infty}\frac{n-H_{n}-\sum_{j\le n}\frac{\Omega\left(j\right)}{j}+\sum_{j\le n}\frac{\omega\left(j\right)}{j}}{n} \) exists, where \( n \) is a positive integer, \( H_n \) is the \( n \)th harmonic number \( (H_n = \sum_{j\le n}\frac{1}{j}) \), \( \Omega(j) \) denotes the sum of the distinct prime factors of \( j \), and \( \omega(j) \) denotes the number of distinct prime factors of \( j \).","Topic: Mathematics -> Precalculus -> Limits, Difficulty: 8.5",1,8.5,Mathematics -> Precalculus -> Limits,8.5,deepmath
deepmath_8.5_66,Determine whether there exist any uncountable subrings of the real numbers $\mathbb{R}$ other than $\mathbb{R}$ itself.,"Topic: Mathematics -> Algebra -> Abstract Algebra -> Ring Theory, Difficulty: 8.5",Yes,8.5,Mathematics -> Algebra -> Abstract Algebra -> Ring Theory,8.5,deepmath
deepmath_8.5_67,"Let $S$ be a simply connected subset of $\mathbb{R}^2$ and let $x$ be an interior point of $S$, meaning that $B_r(x)\subseteq S$ for some $r>0$. Is it necessarily the case that $\pi_1(S\setminus\{x\})\cong\mathbb{Z}$?","Topic: Mathematics -> Algebra -> Abstract Algebra -> Group Theory, Difficulty: 8.5",\mathbb{Z},8.5,Mathematics -> Algebra -> Abstract Algebra -> Group Theory,8.5,deepmath
deepmath_8.5_68,"Determine the cardinality of the set of subgroups of the free group on two generators, $F_2 = \mathbb{Z} * \mathbb{Z}$.","Topic: Mathematics -> Algebra -> Abstract Algebra -> Group Theory, Difficulty: 8.5",2^{\aleph_0},8.5,Mathematics -> Algebra -> Abstract Algebra -> Group Theory,8.5,deepmath
deepmath_8.5_69,Let $M$ be a connected smooth manifold and $N$ a closed embedded submanifold of $M$ with the same dimension as $M$. Are $M$ and $N$ necessarily equal?,"Topic: Mathematics -> Geometry -> Differential Geometry -> Manifolds, Difficulty: 8.5",Yes,8.5,Mathematics -> Geometry -> Differential Geometry -> Manifolds,8.5,deepmath
deepmath_8.5_70,"Consider a system of polynomials $f_1, \ldots, f_m \in \mathbb{F}[x_1, \ldots, x_n]$ each of degree $d$, where $n = O(1)$. If this system has a solution in the algebraic closure $\bar{\mathbb{F}}$, what is the minimum degree of extension of $\mathbb{F}$ required to guarantee a solution? Express your answer in terms of $m$ and $d$.","Topic: Mathematics -> Algebra -> Abstract Algebra -> Field Theory, Difficulty: 8.5",d^m,8.5,Mathematics -> Algebra -> Abstract Algebra -> Field Theory,8.5,deepmath
deepmath_8.5_71,"Let $C \in \mathfrak{gl}(\mathbb{Z},n)$ be a symmetric full rank integer-valued matrix. Consider a full rank sublattice $\Lambda$ such that $C\mathbb{Z}^n \subseteq \Lambda \subseteq \mathbb{Z}^n$. Is there a symmetric matrix $C'$ such that $\Lambda = C'\mathbb{Z}^n$?","Topic: Mathematics -> Algebra -> Linear Algebra -> Matrices, Difficulty: 8.5",Yes,8.5,Mathematics -> Algebra -> Linear Algebra -> Matrices,8.5,deepmath
deepmath_8.5_72,"For finite dimensional vector spaces $U$, $V$, and $W$ over a field $\mathbb{F}$, are the functors $U\otimes_\mathbb{F}-$ and $\mathrm{Hom}_\mathbb{F}(U,-)$ bi-adjoint?","Topic: Mathematics -> Algebra -> Linear Algebra -> Linear Transformations, Difficulty: 8.5",Yes,8.5,Mathematics -> Algebra -> Linear Algebra -> Linear Transformations,8.5,deepmath
deepmath_8.5_73,"Given a Jordan curve $J$ in the plane, which is homeomorphic to the unit circle $T$, and another Jordan curve $K$ contained within the $\epsilon$-neighborhood $V$ of $J$ for some $\epsilon > 0$, determine if there exist parametrizations $j: T \to J$ and $k: T \to K$ such that $|j(\xi) - k(\xi)| < C\epsilon$ for all $\xi \in T$.","Topic: Mathematics -> Geometry -> Differential Geometry -> Curvature, Difficulty: 8.5",Yes,8.5,Mathematics -> Geometry -> Differential Geometry -> Curvature,8.5,deepmath
deepmath_8.5_74,"Given a countable set $S \subset \mathbb{R}$, determine whether there exists a continuous function that is non-differentiable only at points of $S$. Provide a justification for your answer.","Topic: Mathematics -> Calculus -> Differential Calculus -> Derivatives, Difficulty: 8.5",Yes,8.5,Mathematics -> Calculus -> Differential Calculus -> Derivatives,8.5,deepmath
deepmath_8.5_75,"Determine whether the following statement is true or false: For sets $A \subset \mathbb{R}$ and $B \subset \mathbb{R}$, is it true that $M^*(A \times B) = M^*(A)M^*(B)$, where $M^*$ denotes the outer measure on $\mathbb{R}$ and $\mathbb{R}^2$ as defined by coverings with open intervals and open rectangles, respectively?","Topic: Mathematics -> Calculus -> Integral Calculus -> Applications of Integrals, Difficulty: 8.5",False,8.5,Mathematics -> Calculus -> Integral Calculus -> Applications of Integrals,8.5,deepmath
deepmath_8.5_76,"Determine whether the function \( B_{n,k}(f'(x),f''(x),\cdots,f^{(n-k+1)}(x))_{(f \rightarrow g)^c} \) is symmetrical. Specifically, is the following equality true?
\[
B_{n,k}(f'(x),f''(x),\cdots,f^{(n-k+1)}(x))_{(f \rightarrow g)^c} = B_{n,k}(g'(x),g''(x),\cdots,g^{n-k+1}(x))_{(g \rightarrow f)^{n-c}}
\]","Topic: Mathematics -> Algebra -> Intermediate Algebra -> Other, Difficulty: 8.5",No,8.5,Mathematics -> Algebra -> Intermediate Algebra -> Other,8.5,deepmath
deepmath_7.0_0,"Determine whether the ideal \( I = \{ f(x) \in \mathbb{Z}[x] \mid f\left(\frac{1}{2}\right) = 0 \} \) is a principal ideal in the ring \( \mathbb{Z}[x] \). If it is, find a generator for \( I \).","Topic: Mathematics -> Algebra -> Abstract Algebra -> Ring Theory, Difficulty: 7.0",2x - 1,7.0,Mathematics -> Algebra -> Abstract Algebra -> Ring Theory,7.0,deepmath
deepmath_7.0_1,"Evaluate the limit: \[ \lim_{R\rightarrow \infty} \int_{C_R} \frac{6z^6 + 5z^5}{z^6 + z^5 + 10}dz, \] where \( C_R=\{z \in \mathbb{C} : |z|=R  \} \) for \( R>0 \).","Topic: Mathematics -> Calculus -> Integral Calculus -> Techniques of Integration -> Multi-variable, Difficulty: 7.0",-2\pi i,7.0,Mathematics -> Calculus -> Integral Calculus -> Techniques of Integration -> Multi-variable,7.0,deepmath
deepmath_7.0_2,"Given that $\Lambda \sim \text{Exp}(1)$ and $X$ has a probability mass function $P_\lambda(X=x)=\frac{\lambda^x e^{-\lambda}}{x!}$, where $\lambda$ is a realization of the random variable $\Lambda$, find the conditional expectation $E(e^{-\Lambda}|X=1)$. Assume $f(\lambda)=e^{-\lambda}$ for $\lambda>0$ and $0$ otherwise.","Topic: Mathematics -> Applied Mathematics -> Statistics -> Mathematical Statistics, Difficulty: 7.0",\dfrac{4}{9},7.0,Mathematics -> Applied Mathematics -> Statistics -> Mathematical Statistics,7.0,deepmath
deepmath_7.0_3,"Consider the matrix \( A = \begin{bmatrix}1 & \tan x\\-\tan x & 1\end{bmatrix} \). Define the function \( f(x) = \begin{vmatrix}A^{T}A^{-1}\end{vmatrix} \). Determine which of the following cannot be the value of \( g(x) = \underbrace{f(f(f(\cdots f(x)))))\}_{n\text{ times}} \) where \( n \geq 2 \):

A) \( f^n x \)
B) \( 1 \)
C) \( f^{n-1} x \)
D) \( n f(x) \)

Select the option that cannot be the value of \( g(x) \).","Topic: Mathematics -> Algebra -> Linear Algebra -> Matrices, Difficulty: 7.0",D,7.0,Mathematics -> Algebra -> Linear Algebra -> Matrices,7.0,deepmath
deepmath_7.0_4,"Determine whether the following statement is true or false: For any linear transformation $T:V→W$ with $V$ having finite dimension, the image of the dual map of $T$ is a subset of the annihilator of the kernel of $T$. Provide a justification for your answer.","Topic: Mathematics -> Algebra -> Linear Algebra -> Linear Transformations, Difficulty: 7.0",A,7.0,Mathematics -> Algebra -> Linear Algebra -> Linear Transformations,7.0,deepmath
deepmath_7.0_5,"In any topological space $X$, if $U$ is an open set, is the set $x+U$ open for any $x \in X$?","Topic: Mathematics -> Other, Difficulty: 7.0",No,7.0,Mathematics -> Other,7.0,deepmath
deepmath_7.0_6,Let \( \alpha \) be an element in an algebraic closure of \( GF(64) \) such that \( \alpha^4 = \alpha + 1 \). Determine the value of \( r \in \mathbb{N} \) for which the field extension \( GF(64)(\alpha) \) is isomorphic to \( GF(2^r) \).,"Topic: Mathematics -> Algebra -> Abstract Algebra -> Field Theory, Difficulty: 7.0",12,7.0,Mathematics -> Algebra -> Abstract Algebra -> Field Theory,7.0,deepmath
deepmath_7.0_7,Evaluate the limit: \[ \lim_{n\to \infty} \sum_{r=0}^{n} \frac{\binom{n}{r}}{(r+4)n^r} \],"Topic: Mathematics -> Algebra -> Algebra -> Polynomial Operations, Difficulty: 7.0",6 - 2e,7.0,Mathematics -> Algebra -> Algebra -> Polynomial Operations,7.0,deepmath
deepmath_7.0_8,"Evaluate the residue of the function \( \omega(z) = \frac{\sqrt{(z-1)(z-5)}}{z} \) at \( z = 0 \), given that the branch \( \sqrt{(z - 1)(z - 5)} \) is defined by positive imaginary values when approaching the cut along the interval [1, 5] from the upper side, where the argument of \((z-1)(z-5)\) is \(\pi\).","Topic: Mathematics -> Other, Difficulty: 7.0",\sqrt{5},7.0,Mathematics -> Other,7.0,deepmath
deepmath_7.0_9,"Find the minimum possible value of \( \int_{1}^{2005} f(x) \, dx \) given that \( f \) is a continuous real function satisfying \( f(x-1) + f(x+1) \geq x + f(x) \) for all \( x \).","Topic: Mathematics -> Algebra -> Algebra -> Equations and Inequalities, Difficulty: 7.0",2010012,7.0,Mathematics -> Algebra -> Algebra -> Equations and Inequalities,7.0,deepmath
deepmath_7.0_10,"Evaluate the contour integral \( \int_{\mathcal{C}} \frac{e^z}{z^2} \,\mathrm{d}z \) using Cauchy's integral formula, where \( \mathcal{C} \) is the unit circle \( |z| = 1 \). What is the final result?","Topic: Mathematics -> Calculus -> Integral Calculus -> Techniques of Integration -> Multi-variable, Difficulty: 7.0",2\pi i,7.0,Mathematics -> Calculus -> Integral Calculus -> Techniques of Integration -> Multi-variable,7.0,deepmath
deepmath_7.0_11,"Is it guaranteed that if $f \in L^{2}(\mathbb{R})$ and there exists a function $g: \mathbb{R} \to \mathbb{C}$ such that $|g(x) - g(y)| \leq |f(x) - f(y)|$ for all $x, y \in \mathbb{R}$, then $g \in L^{2}(\mathbb{R})$?","Topic: Mathematics -> Calculus -> Integral Calculus -> Techniques of Integration -> Multi-variable, Difficulty: 7.0",No,7.0,Mathematics -> Calculus -> Integral Calculus -> Techniques of Integration -> Multi-variable,7.0,deepmath
